question,sql,dataset_name,db_name
Show the country names and the corresponding number of players.,"SELECT Country_name ,  COUNT(*) FROM country AS T1 JOIN match_season AS T2 ON T1.Country_id  =  T2.Country GROUP BY T1.Country_name",spider_data,match_season
What is the position that is most common among players in match seasons?,SELECT POSITION FROM match_season GROUP BY POSITION ORDER BY count(*) DESC LIMIT 1,spider_data,match_season
Show the top 3 most common colleges of players in match seasons.,SELECT College FROM match_season GROUP BY College ORDER BY count(*) DESC LIMIT 3,spider_data,match_season
What are the three colleges from which the most players are from?,SELECT College FROM match_season GROUP BY College ORDER BY count(*) DESC LIMIT 3,spider_data,match_season
"Return the names of countries that have players that play the Forward position, as well as players who play the Defender position.","SELECT T1.Country_name FROM country AS T1 JOIN match_season AS T2 ON T1.Country_id  =  T2.Country WHERE T2.Position  =  ""Forward"" INTERSECT SELECT T1.Country_name FROM country AS T1 JOIN match_season AS T2 ON T1.Country_id  =  T2.Country WHERE T2.Position  =  ""Defender""",spider_data,match_season
List the distinct ranges of the mountains with the top 3 prominence.,SELECT DISTINCT Range FROM mountain ORDER BY Prominence DESC LIMIT 3,spider_data,climbing
Show names of climbers and the names of mountains they climb.,"SELECT T1.Name ,  T2.Name FROM climber AS T1 JOIN mountain AS T2 ON T1.Mountain_ID  =  T2.Mountain_ID",spider_data,climbing
What are the different ranges of the 3 mountains with the highest prominence?,SELECT DISTINCT Range FROM mountain ORDER BY Prominence DESC LIMIT 3,spider_data,climbing
What are the names of climbers and the corresponding names of mountains that they climb?,"SELECT T1.Name ,  T2.Name FROM climber AS T1 JOIN mountain AS T2 ON T1.Mountain_ID  =  T2.Mountain_ID",spider_data,climbing
Show the names of climbers and the heights of mountains they climb.,"SELECT T1.Name ,  T2.Height FROM climber AS T1 JOIN mountain AS T2 ON T1.Mountain_ID  =  T2.Mountain_ID",spider_data,climbing
What are the names of climbers and the corresponding heights of the mountains that they climb?,"SELECT T1.Name ,  T2.Height FROM climber AS T1 JOIN mountain AS T2 ON T1.Mountain_ID  =  T2.Mountain_ID",spider_data,climbing
What is the height of the mountain climbined by the climbing who had the most points?,SELECT T2.Height FROM climber AS T1 JOIN mountain AS T2 ON T1.Mountain_ID  =  T2.Mountain_ID ORDER BY T1.Points DESC LIMIT 1,spider_data,climbing
Please show the countries and the number of climbers from each country.,"SELECT Country ,  COUNT(*) FROM climber GROUP BY Country",spider_data,climbing
"Show the distinct names of mountains climbed by climbers from country ""West Germany"".","SELECT DISTINCT T2.Name FROM climber AS T1 JOIN mountain AS T2 ON T1.Mountain_ID  =  T2.Mountain_ID WHERE T1.Country  =  ""West Germany""",spider_data,climbing
What are the different names of mountains ascended by climbers from the country of West Germany?,"SELECT DISTINCT T2.Name FROM climber AS T1 JOIN mountain AS T2 ON T1.Mountain_ID  =  T2.Mountain_ID WHERE T1.Country  =  ""West Germany""",spider_data,climbing
How many climbers are from each country?,"SELECT Country ,  COUNT(*) FROM climber GROUP BY Country",spider_data,climbing
Show the range that has the most number of mountains.,SELECT Range FROM mountain GROUP BY Range ORDER BY COUNT(*) DESC LIMIT 1,spider_data,climbing
Which range contains the most mountains?,SELECT Range FROM mountain GROUP BY Range ORDER BY COUNT(*) DESC LIMIT 1,spider_data,climbing
What are the birth date and birth place of the body builder with the highest total points?,"SELECT T2.Birth_Date ,  T2.Birth_Place FROM body_builder AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Total DESC LIMIT 1",spider_data,body_builder
What is the average total score of body builders with height bigger than 200?,SELECT avg(T1.Total) FROM body_builder AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Height  >  200,spider_data,body_builder
List each birth place along with the number of people from there.,"SELECT Birth_Place ,  COUNT(*) FROM people GROUP BY Birth_Place",spider_data,body_builder
What is the name of the body builder with the greatest body weight?,SELECT T2.Name FROM body_builder AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Weight DESC LIMIT 1,spider_data,body_builder
What are the names of body builders in descending order of total scores?,SELECT T2.Name FROM body_builder AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Total DESC,spider_data,body_builder
What is the most common birth place of people?,SELECT Birth_Place FROM people GROUP BY Birth_Place ORDER BY COUNT(*) DESC LIMIT 1,spider_data,body_builder
How many persons are not body builders?,SELECT count(*) FROM people WHERE people_id NOT IN (SELECT People_ID FROM body_builder),spider_data,body_builder
"What are the total scores of the body builders whose birthday contains the string ""January"" ?","SELECT T1.total FROM body_builder AS T1 JOIN people AS T2 ON T1.people_id  =  T2.people_id WHERE T2.Birth_Date LIKE ""%January%"";",spider_data,body_builder
What are the minimum and maximum vote percents of elections?,"SELECT min(Vote_Percent) ,  max(Vote_Percent) FROM election",spider_data,election_representative
What are the names of representatives and the dates of elections they participated in.,"SELECT T2.Name ,  T1.Date FROM election AS T1 JOIN representative AS T2 ON T1.Representative_ID  =  T2.Representative_ID",spider_data,election_representative
What are the names of representatives in descending order of votes?,SELECT T2.Name FROM election AS T1 JOIN representative AS T2 ON T1.Representative_ID  =  T2.Representative_ID ORDER BY votes DESC,spider_data,election_representative
What are the lifespans of representatives in descending order of vote percent?,SELECT T2.Lifespan FROM election AS T1 JOIN representative AS T2 ON T1.Representative_ID  =  T2.Representative_ID ORDER BY Vote_Percent DESC,spider_data,election_representative
"What is the average number of votes of representatives from party ""Republican""?","SELECT avg(T1.Votes) FROM election AS T1 JOIN representative AS T2 ON T1.Representative_ID  =  T2.Representative_ID WHERE T2.Party  =  ""Republican""",spider_data,election_representative
List the names of representatives that have not participated in elections listed here.,SELECT Name FROM representative WHERE Representative_ID NOT IN (SELECT Representative_ID FROM election),spider_data,election_representative
"Find all the building full names containing the word ""court"".","SELECT building_full_name FROM Apartment_Buildings WHERE building_full_name LIKE ""%court%""",spider_data,apartment_rentals
Give me the minimum and maximum bathroom count among all the apartments.,"SELECT min(bathroom_count) ,  max(bathroom_count) FROM Apartments",spider_data,apartment_rentals
What is the minimum and maximum number of bathrooms of all the apartments?,"SELECT min(bathroom_count) ,  max(bathroom_count) FROM Apartments",spider_data,apartment_rentals
"Show the apartment numbers, start dates, and end dates of all the apartment bookings.","SELECT T2.apt_number ,  T1.booking_start_date ,  T1.booking_start_date FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id",spider_data,apartment_rentals
"What are the apartment number, start date, and end date of each apartment booking?","SELECT T2.apt_number ,  T1.booking_start_date ,  T1.booking_start_date FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id",spider_data,apartment_rentals
"What are the booking start and end dates of the apartments with type code ""Duplex""?","SELECT T1.booking_start_date ,  T1.booking_start_date FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T2.apt_type_code  =  ""Duplex""",spider_data,apartment_rentals
What are the booking start and end dates of the apartments with more than 2 bedrooms?,"SELECT T1.booking_start_date ,  T1.booking_start_date FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T2.bedroom_count  >  2",spider_data,apartment_rentals
"Return the booking start date and end date for the apartments that have type code ""Duplex"".","SELECT T1.booking_start_date ,  T1.booking_start_date FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T2.apt_type_code  =  ""Duplex""",spider_data,apartment_rentals
Find the booking start date and end date for the apartments that have more than two bedrooms.,"SELECT T1.booking_start_date ,  T1.booking_start_date FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T2.bedroom_count  >  2",spider_data,apartment_rentals
"Tell me the booking status code for the apartment with number ""Suite 634"".","SELECT T1.booking_status_code FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T2.apt_number  =  ""Suite 634""",spider_data,apartment_rentals
"Show the distinct apartment numbers of the apartments that have bookings with status code ""Confirmed"".","SELECT DISTINCT T2.apt_number FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T1.booking_status_code  =  ""Confirmed""",spider_data,apartment_rentals
"Show the average room count of the apartments that have booking status code ""Provisional"".","SELECT avg(room_count) FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T1.booking_status_code  =  ""Provisional""",spider_data,apartment_rentals
"What is the average room count of the apartments whose booking status code is ""Provisional""?","SELECT avg(room_count) FROM Apartment_Bookings AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T1.booking_status_code  =  ""Provisional""",spider_data,apartment_rentals
"What are the guest first name, start date, and end date of each apartment booking?","SELECT T2.guest_first_name ,  T1.booking_start_date ,  T1.booking_start_date FROM Apartment_Bookings AS T1 JOIN Guests AS T2 ON T1.guest_id  =  T2.guest_id",spider_data,apartment_rentals
"Show the guest first names, start dates, and end dates of all the apartment bookings.","SELECT T2.guest_first_name ,  T1.booking_start_date ,  T1.booking_start_date FROM Apartment_Bookings AS T1 JOIN Guests AS T2 ON T1.guest_id  =  T2.guest_id",spider_data,apartment_rentals
"What are the start date and end date of the apartment bookings made by female guests (gender code ""Female"")?","SELECT T1.booking_start_date ,  T1.booking_start_date FROM Apartment_Bookings AS T1 JOIN Guests AS T2 ON T1.guest_id  =  T2.guest_id WHERE T2.gender_code  =  ""Female""",spider_data,apartment_rentals
"Show the start dates and end dates of all the apartment bookings made by guests with gender code ""Female"".","SELECT T1.booking_start_date ,  T1.booking_start_date FROM Apartment_Bookings AS T1 JOIN Guests AS T2 ON T1.guest_id  =  T2.guest_id WHERE T2.gender_code  =  ""Female""",spider_data,apartment_rentals
"Show the total number of rooms of all apartments with facility code ""Gym"".","SELECT sum(T2.room_count) FROM Apartment_Facilities AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T1.facility_code  =  ""Gym""",spider_data,apartment_rentals
"Show the total number of rooms of the apartments in the building with short name ""Columbus Square"".","SELECT sum(T2.room_count) FROM Apartment_Buildings AS T1 JOIN Apartments AS T2 ON T1.building_id  =  T2.building_id WHERE T1.building_short_name  =  ""Columbus Square""",spider_data,apartment_rentals
"Find the total number of rooms in the apartments that have facility code ""Gym"".","SELECT sum(T2.room_count) FROM Apartment_Facilities AS T1 JOIN Apartments AS T2 ON T1.apt_id  =  T2.apt_id WHERE T1.facility_code  =  ""Gym""",spider_data,apartment_rentals
"How many rooms in total are there in the apartments in the building with short name ""Columbus Square""?","SELECT sum(T2.room_count) FROM Apartment_Buildings AS T1 JOIN Apartments AS T2 ON T1.building_id  =  T2.building_id WHERE T1.building_short_name  =  ""Columbus Square""",spider_data,apartment_rentals
"Show the apartment type codes and apartment numbers in the buildings managed by ""Kyle"".","SELECT T2.apt_type_code ,  T2.apt_number FROM Apartment_Buildings AS T1 JOIN Apartments AS T2 ON T1.building_id  =  T2.building_id WHERE T1.building_manager  =  ""Kyle""",spider_data,apartment_rentals
Show the booking status code and the corresponding number of bookings.,"SELECT 	booking_status_code ,  COUNT(*) FROM Apartment_Bookings GROUP BY booking_status_code",spider_data,apartment_rentals
How many bookings does each booking status have? List the booking status code and the number of corresponding bookings.,"SELECT 	booking_status_code ,  COUNT(*) FROM Apartment_Bookings GROUP BY booking_status_code",spider_data,apartment_rentals
Show the apartment type codes and the corresponding number of apartments sorted by the number of apartments in ascending order.,"SELECT apt_type_code ,  COUNT(*) FROM Apartments GROUP BY apt_type_code ORDER BY COUNT(*) ASC",spider_data,apartment_rentals
Show the top 3 apartment type codes sorted by the average number of rooms in descending order.,SELECT apt_type_code FROM Apartments GROUP BY apt_type_code ORDER BY avg(room_count) DESC LIMIT 3,spider_data,apartment_rentals
What are the top three apartment types in terms of the average room count? Give me the,SELECT apt_type_code FROM Apartments GROUP BY apt_type_code ORDER BY avg(room_count) DESC LIMIT 3,spider_data,apartment_rentals
"Which apartment type has the largest number of total rooms? Return the apartment type code, its number of bathrooms and number of bedrooms.","SELECT apt_type_code ,  bathroom_count ,  bedroom_count FROM Apartments GROUP BY apt_type_code ORDER BY sum(room_count) DESC LIMIT 1",spider_data,apartment_rentals
"Show the apartment type code that has the largest number of total rooms, together with the number of bathrooms and number of bedrooms.","SELECT apt_type_code ,  bathroom_count ,  bedroom_count FROM Apartments GROUP BY apt_type_code ORDER BY sum(room_count) DESC LIMIT 1",spider_data,apartment_rentals
Show the most common apartment type code.,SELECT apt_type_code FROM Apartments GROUP BY apt_type_code ORDER BY count(*) DESC LIMIT 1,spider_data,apartment_rentals
Which apartment type code appears the most often?,SELECT apt_type_code FROM Apartments GROUP BY apt_type_code ORDER BY count(*) DESC LIMIT 1,spider_data,apartment_rentals
Show the most common apartment type code among apartments with more than 1 bathroom.,SELECT apt_type_code FROM Apartments WHERE bathroom_count  >  1 GROUP BY apt_type_code ORDER BY count(*) DESC LIMIT 1,spider_data,apartment_rentals
