query_id,source_file,split,question,sql,db_name, dt_name,dataset_name
4037,train_others.json,train,How many papers were written on convolutional neural networks in the past year ?,"SELECT DISTINCT COUNT ( t3.paperid ) FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""convolutional neural networks"" AND t3.year  =  2016;",scholar,,spider_data
4038,train_others.json,train,How many papers were published on convolutional neural networks in 2016 ?,"SELECT DISTINCT COUNT ( t3.paperid ) FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""convolutional neural networks"" AND t3.year  =  2016;",scholar,,spider_data
4039,train_others.json,train,How many papers were written on convolutional neural networks in 2016 ?,"SELECT DISTINCT COUNT ( t3.paperid ) FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""convolutional neural networks"" AND t3.year  =  2016;",scholar,,spider_data
4040,train_others.json,train,How many papers were written on the convolutional neural networks this year ?,"SELECT DISTINCT COUNT ( t3.paperid ) FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""convolutional neural networks"" AND t3.year  =  2016;",scholar,,spider_data
4041,train_others.json,train,how many papers on convolutional neural networks have been published in the past year ?,"SELECT DISTINCT COUNT ( t3.paperid ) FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""convolutional neural networks"" AND t3.year  =  2016;",scholar,,spider_data
4042,train_others.json,train,What papers were written on question answering this year ?,"SELECT DISTINCT t3.paperid FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""question answering"" AND t3.year  =  2016;",scholar,,spider_data
4043,train_others.json,train,which year had the most NIPS papers ?,"SELECT DISTINCT COUNT ( t1.paperid )  ,  t1.year FROM venue AS t2 JOIN paper AS t1 ON t2.venueid  =  t1.venueid WHERE t2.venuename  =  ""NIPS"" GROUP BY t1.year ORDER BY COUNT ( t1.paperid ) DESC;",scholar,,spider_data
4044,train_others.json,train,what year had the most NIPS papers ?,"SELECT DISTINCT COUNT ( t1.paperid )  ,  t1.year FROM venue AS t2 JOIN paper AS t1 ON t2.venueid  =  t1.venueid WHERE t2.venuename  =  ""NIPS"" GROUP BY t1.year ORDER BY COUNT ( t1.paperid ) DESC;",scholar,,spider_data
4045,train_others.json,train,what year had the most number of NIPS papers ?,"SELECT DISTINCT COUNT ( t1.paperid )  ,  t1.year FROM venue AS t2 JOIN paper AS t1 ON t2.venueid  =  t1.venueid WHERE t2.venuename  =  ""NIPS"" GROUP BY t1.year ORDER BY COUNT ( t1.paperid ) DESC;",scholar,,spider_data
4046,train_others.json,train,when were most NIPS papers published ?,"SELECT DISTINCT COUNT ( t1.paperid )  ,  t1.year FROM venue AS t2 JOIN paper AS t1 ON t2.venueid  =  t1.venueid WHERE t2.venuename  =  ""NIPS"" GROUP BY t1.year ORDER BY COUNT ( t1.paperid ) DESC;",scholar,,spider_data
4047,train_others.json,train,who writes papers with Noah A Smith ?,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4048,train_others.json,train,Who is a coauthor with Noah A Smith ?,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4049,train_others.json,train,Who are Noah A Smith 's co-authors,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4050,train_others.json,train,Who has coauthored with Noah A Smith ?,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4051,train_others.json,train,co-authors of Noah A Smith,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4052,train_others.json,train,author who wrote papers with Noah A Smith,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4053,train_others.json,train,authors who collaborated with Noah A Smith,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4054,train_others.json,train,who does Noah A Smith author with ?,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4055,train_others.json,train,Who are Noah A Smith 's coauthors,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4056,train_others.json,train,who are all the co-authors of Noah A Smith ?,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4057,train_others.json,train,who does Noah A Smith work with ?,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4058,train_others.json,train,who does Noah A Smith collaborate with ?,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4059,train_others.json,train,Who are Noah A Smith 's coauthors ?,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4060,train_others.json,train,coauthors of Noah A Smith,"SELECT DISTINCT t1.authorid FROM writes AS t3 JOIN author AS t2 ON t3.authorid  =  t2.authorid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t2.authorname  =  ""Noah A Smith"";",scholar,,spider_data
4061,train_others.json,train,what datasets did jitendra malik use ?,"SELECT DISTINCT t2.datasetid FROM paper AS t3 JOIN paperdataset AS t2 ON t3.paperid  =  t2.paperid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""jitendra malik"";",scholar,,spider_data
4062,train_others.json,train,what datasets are used in papers by jitendra malik,"SELECT DISTINCT t2.datasetid FROM paper AS t3 JOIN paperdataset AS t2 ON t3.paperid  =  t2.paperid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""jitendra malik"";",scholar,,spider_data
4063,train_others.json,train,what datasets did jitendra malik use in his papers ?,"SELECT DISTINCT t2.datasetid FROM paper AS t3 JOIN paperdataset AS t2 ON t3.paperid  =  t2.paperid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""jitendra malik"";",scholar,,spider_data
4064,train_others.json,train,what datasets were used by jitendra malik ?,"SELECT DISTINCT t2.datasetid FROM paper AS t3 JOIN paperdataset AS t2 ON t3.paperid  =  t2.paperid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""jitendra malik"";",scholar,,spider_data
4065,train_others.json,train,datasets used in papers written by jitendra malik ?,"SELECT DISTINCT t2.datasetid FROM paper AS t3 JOIN paperdataset AS t2 ON t3.paperid  =  t2.paperid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""jitendra malik"";",scholar,,spider_data
4066,train_others.json,train,Datasets by jitendra malik,"SELECT DISTINCT t2.datasetid FROM paper AS t3 JOIN paperdataset AS t2 ON t3.paperid  =  t2.paperid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""jitendra malik"";",scholar,,spider_data
4067,train_others.json,train,What datasets have jitendra malik used,"SELECT DISTINCT t2.datasetid FROM paper AS t3 JOIN paperdataset AS t2 ON t3.paperid  =  t2.paperid JOIN writes AS t4 ON t4.paperid  =  t3.paperid JOIN author AS t1 ON t4.authorid  =  t1.authorid WHERE t1.authorname  =  ""jitendra malik"";",scholar,,spider_data
4068,train_others.json,train,recent deep learning papers,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4069,train_others.json,train,new deep learning papers,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4070,train_others.json,train,What are the latest publications on deep learning ?,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4071,train_others.json,train,Most recent deep learning conference ?,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4072,train_others.json,train,Show me some recent papers on deep learning ?,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4073,train_others.json,train,What are some recent papers written in deep learning ?,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4074,train_others.json,train,What is the most recent paper of deep learning ?,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4075,train_others.json,train,What are recent papers on deep learning ?,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4076,train_others.json,train,Current research on deep learning,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4077,train_others.json,train,latest deep learning papers,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4078,train_others.json,train,newest deep learning papers,"SELECT DISTINCT t3.paperid  ,  t3.year FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""deep learning"" ORDER BY t3.year DESC;",scholar,,spider_data
4079,train_others.json,train,What years did Pedro Domingos publish papers in ?,"SELECT DISTINCT t3.year FROM writes AS t2 JOIN author AS t1 ON t2.authorid  =  t1.authorid JOIN paper AS t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""Pedro Domingos"" GROUP BY t3.year;",scholar,,spider_data
4080,train_others.json,train,In what years did Pedro Domingos publish a paper ?,"SELECT DISTINCT t3.year FROM writes AS t2 JOIN author AS t1 ON t2.authorid  =  t1.authorid JOIN paper AS t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""Pedro Domingos"" GROUP BY t3.year;",scholar,,spider_data
4081,train_others.json,train,jamie callan 's publications by year,"SELECT DISTINCT t3.paperid  ,  t3.year FROM writes AS t2 JOIN author AS t1 ON t2.authorid  =  t1.authorid JOIN paper AS t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""jamie callan"" ORDER BY t3.year;",scholar,,spider_data
4082,train_others.json,train,How many papers does jamie callan publish each year ?,"SELECT DISTINCT COUNT ( t3.paperid )  ,  t3.year FROM writes AS t2 JOIN author AS t1 ON t2.authorid  =  t1.authorid JOIN paper AS t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""jamie callan"" GROUP BY t3.year;",scholar,,spider_data
4083,train_others.json,train,number of papers by year from jamie callan,"SELECT DISTINCT COUNT ( t3.paperid )  ,  t3.year FROM writes AS t2 JOIN author AS t1 ON t2.authorid  =  t1.authorid JOIN paper AS t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""jamie callan"" GROUP BY t3.year;",scholar,,spider_data
4084,train_others.json,train,how many papers jamie callan published each year ?,"SELECT DISTINCT COUNT ( t3.paperid )  ,  t3.year FROM writes AS t2 JOIN author AS t1 ON t2.authorid  =  t1.authorid JOIN paper AS t3 ON t2.paperid  =  t3.paperid WHERE t1.authorname  =  ""jamie callan"" GROUP BY t3.year;",scholar,,spider_data
4085,train_others.json,train,who does oren etzioni cite,"SELECT DISTINCT t3.paperid FROM paper AS t3 JOIN cite AS t4 ON t3.paperid  =  t4.citingpaperid JOIN writes AS t2 ON t2.paperid  =  t4.citedpaperid JOIN author AS t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""oren etzioni"";",scholar,,spider_data
4086,train_others.json,train,what papers does oren etzioni cite,"SELECT DISTINCT t3.paperid FROM paper AS t3 JOIN cite AS t4 ON t3.paperid  =  t4.citingpaperid JOIN writes AS t2 ON t2.paperid  =  t4.citedpaperid JOIN author AS t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""oren etzioni"";",scholar,,spider_data
4087,train_others.json,train,papers citing Daniel Jurafsky,"SELECT DISTINCT t3.paperid FROM paper AS t3 JOIN cite AS t4 ON t3.paperid  =  t4.citingpaperid JOIN writes AS t2 ON t2.paperid  =  t4.citedpaperid JOIN author AS t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""Daniel Jurafsky"";",scholar,,spider_data
4088,train_others.json,train,What papers cite Daniel Jurafsky ?,"SELECT DISTINCT t3.paperid FROM paper AS t3 JOIN cite AS t4 ON t3.paperid  =  t4.citingpaperid JOIN writes AS t2 ON t2.paperid  =  t4.citedpaperid JOIN author AS t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""Daniel Jurafsky"";",scholar,,spider_data
4089,train_others.json,train,Which papers cite Daniel Jurafsky ?,"SELECT DISTINCT t3.paperid FROM paper AS t3 JOIN cite AS t4 ON t3.paperid  =  t4.citingpaperid JOIN writes AS t2 ON t2.paperid  =  t4.citedpaperid JOIN author AS t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""Daniel Jurafsky"";",scholar,,spider_data
4090,train_others.json,train,citations for Daniel Jurafsky,"SELECT DISTINCT t3.paperid FROM paper AS t3 JOIN cite AS t4 ON t3.paperid  =  t4.citingpaperid JOIN writes AS t2 ON t2.paperid  =  t4.citedpaperid JOIN author AS t1 ON t2.authorid  =  t1.authorid WHERE t1.authorname  =  ""Daniel Jurafsky"";",scholar,,spider_data
4091,train_others.json,train,journal papers for instance segmentation,"SELECT DISTINCT t3.paperid FROM paperkeyphrase AS t2 JOIN keyphrase AS t1 ON t2.keyphraseid  =  t1.keyphraseid JOIN paper AS t3 ON t3.paperid  =  t2.paperid WHERE t1.keyphrasename  =  ""instance segmentation"" AND t3.journalid  >=  0;",scholar,,spider_data
4092,train_others.json,train,who has the most papers in semantic parsing after 2005 ?,"SELECT DISTINCT COUNT ( t4.paperid )  ,  t3.authorid FROM paperkeyphrase AS t1 JOIN keyphrase AS t2 ON t1.keyphraseid  =  t2.keyphraseid JOIN paper AS t4 ON t4.paperid  =  t1.paperid JOIN writes AS t3 ON t3.paperid  =  t4.paperid WHERE t2.keyphrasename  =  ""semantic parsing"" AND t4.year  >  2005 GROUP BY t3.authorid ORDER BY COUNT ( t4.paperid ) DESC;",scholar,,spider_data
4093,train_others.json,train,who has written the most papers on semantic parsing since 2005 ?,"SELECT DISTINCT COUNT ( t4.paperid )  ,  t3.authorid FROM paperkeyphrase AS t1 JOIN keyphrase AS t2 ON t1.keyphraseid  =  t2.keyphraseid JOIN paper AS t4 ON t4.paperid  =  t1.paperid JOIN writes AS t3 ON t3.paperid  =  t4.paperid WHERE t2.keyphrasename  =  ""semantic parsing"" AND t4.year  >  2005 GROUP BY t3.authorid ORDER BY COUNT ( t4.paperid ) DESC;",scholar,,spider_data
4094,train_others.json,train,who published the most in semantic parsing after 2005 ?,"SELECT DISTINCT COUNT ( t4.paperid )  ,  t3.authorid FROM paperkeyphrase AS t1 JOIN keyphrase AS t2 ON t1.keyphraseid  =  t2.keyphraseid JOIN paper AS t4 ON t4.paperid  =  t1.paperid JOIN writes AS t3 ON t3.paperid  =  t4.paperid WHERE t2.keyphrasename  =  ""semantic parsing"" AND t4.year  >  2005 GROUP BY t3.authorid ORDER BY COUNT ( t4.paperid ) DESC;",scholar,,spider_data
